PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"2011104","The neuroradiology of visual disturbances","Nadalo LA, Easterbrook J, McArdle CB, Mendelsohn DB, Ponder TH.","Neurol Clin. 1991 Feb;9(1):1-33.","Nadalo LA","Neurol Clin","1991","1991/02/01","","",""
"2050705","A comparison of the triceps surae and residual muscle moments at the ankle during cycling","Gregor RJ, Komi PV, Browning RC, Järvinen M.","J Biomech. 1991;24(5):287-97. doi: 10.1016/0021-9290(91)90347-p.","Gregor RJ","J Biomech","1991","1991/01/01","","","10.1016/0021-9290(91)90347-p"
"2000509","Case report 650: Grade II chondrosarcoma of the proximal end of the right femur","Greenfield GB, Cardenas C, Dawson PJ, Stenzler S.","Skeletal Radiol. 1991;20(1):67-70. doi: 10.1007/BF00243727.","Greenfield GB","Skeletal Radiol","1991","1991/01/01","","","10.1007/BF00243727"
"2000165","[A case of human tail]","Yamatani K, Saitoh T, Oi M, Oka N, Endoh T, Takaku A.","No Shinkei Geka. 1991 Jan;19(1):93-6.","Yamatani K","No Shinkei Geka","1991","1991/01/01","","",""
"1960965","Multiple intracerebral cavernous angioma--case report","Honda E, Hayashi T, Oshima Y, Goto S, Ogasawara T, Utsunomiya H.","Kurume Med J. 1991;38(2):65-71. doi: 10.2739/kurumemedj.38.65.","Honda E","Kurume Med J","1991","1991/01/01","","","10.2739/kurumemedj.38.65"
"1958296","Imaging the ligaments of the knee","Manaster BJ, Ensign MF.","Crit Rev Diagn Imaging. 1991;32(4):323-66.","Manaster BJ","Crit Rev Diagn Imaging","1991","1991/01/01","","",""
"1925672","Magnetic resonance imaging in symptomatic Paget's disease","Kaufmann GA, Sundaram M, McDonald DJ.","Skeletal Radiol. 1991;20(6):413-8. doi: 10.1007/BF00191082.","Kaufmann GA","Skeletal Radiol","1991","1991/01/01","","","10.1007/BF00191082"
"1659088","[Organic morbidity of a hospitalized psychiatric population]","Dan B, Grégoire F, Verbanck P, Corten P, Pelc I.","Acta Clin Belg. 1991;46(4):209-18. doi: 10.1080/17843286.1991.11718167.","Dan B","Acta Clin Belg","1991","1991/01/01","","","10.1080/17843286.1991.11718167"
"2290057","[A case of a chronic traumatic thoracic aneurysm with compression of left main bronchus at the isthmus]","Oda K, Tanemoto K, Ishine N, Kobayashi G, Tsushima Y, Konaga E.","Nihon Kyobu Geka Gakkai Zasshi. 1990 Dec;38(12):2436-9.","Oda K","Nihon Kyobu Geka Gakkai Zasshi","1990","1990/12/01","","",""
"2289901","[Diagnosis of oropharyngeal function with FLASH-MR tomography]","Hagen R, Haase A, Matthaei D, Henrich D.","HNO. 1990 Nov;38(11):421-5.","Hagen R","HNO","1990","1990/11/01","","",""
"2173065","[Invasive pulmonary aspergillosis: radiologic and magnetic resonance tomographic characteristics]","Herold CJ, Mostbeck G, Kramer J, Schwarzinger I, Wrba F, Haller J, Tscholakoff D.","Rofo. 1990 Nov;153(5):569-74. doi: 10.1055/s-2008-1033440.","Herold CJ","Rofo","1990","1990/11/01","","","10.1055/s-2008-1033440"
"2085928","[A case of membranous lipodystrophy (Nasu) with diffuse cerebral white matter involvement and cerebellar atrophy on brain CT and MRI]","Shibata K, Uchiyama S, Takeuchi M, Kobayashi I, Maruyama S.","Rinsho Shinkeigaku. 1990 Nov;30(11):1232-7.","Shibata K","Rinsho Shinkeigaku","1990","1990/11/01","","",""
"2076356","[Barotraumatic cerebral air embolism following scuba diving]","Nakao N, Moriwaki H, Oiwa Y.","No To Shinkei. 1990 Nov;42(11):1097-100.","Nakao N","No To Shinkei","1990","1990/11/01","","",""
"2258990","Current role of conventional and digital aortography in the diagnosis of aortic disease","Sanders C.","J Thorac Imaging. 1990 Oct;5(4):48-59. doi: 10.1097/00005382-199010000-00008.","Sanders C","J Thorac Imaging","1990","1990/10/01","","","10.1097/00005382-199010000-00008"
"2254854","Resting frontal brain asymmetry predicts affective responses to films","Tomarken AJ, Davidson RJ, Henriques JB.","J Pers Soc Psychol. 1990 Oct;59(4):791-801. doi: 10.1037//0022-3514.59.4.791.","Tomarken AJ","J Pers Soc Psychol","1990","1990/10/01","","","10.1037//0022-3514.59.4.791"
"2386746","Magnetic resonance imaging in the detection of skeletal metastases in patients with breast cancer","Jones AL, Williams MP, Powles TJ, Oliff JF, Hardy JR, Cherryman G, Husband J.","Br J Cancer. 1990 Aug;62(2):296-8. doi: 10.1038/bjc.1990.281.","Jones AL","Br J Cancer","1990","1990/08/01","PMC1971828","","10.1038/bjc.1990.281"
"1700838","[OKT4 epitope deficiency in a patient with thymoma and hypogammaglobulinemia]","Saito R, Isogami K, Fujimura S, Ookuda K.","Nihon Kyobu Shikkan Gakkai Zasshi. 1990 Aug;28(8):1120-4.","Saito R","Nihon Kyobu Shikkan Gakkai Zasshi","1990","1990/08/01","","",""
"2385026","[A case of double bronchogenic cysts in the mediastinum]","Ohbayashi T, Sudo K, Unno T, Hamada Y, Morita H, Hayashi N, Tadokoro M, Noguchi K, Ikeda K, Mizuno A, et al.","Kyobu Geka. 1990 Jun;43(6):487-90.","Ohbayashi T","Kyobu Geka","1990","1990/06/01","","",""
"2351086","Radiology of nasopharyngeal carcinoma","Kreel L.","Ear Nose Throat J. 1990 Apr;69(4):253-60.","Kreel L","Ear Nose Throat J","1990","1990/04/01","","",""
"2310235","Magnetic resonance imaging of the shoulder in patients with rheumatoid arthritis","Kieft GJ, Dijkmans BA, Bloem JL, Kroon HM.","Ann Rheum Dis. 1990 Jan;49(1):7-11. doi: 10.1136/ard.49.1.7.","Kieft GJ","Ann Rheum Dis","1990","1990/01/01","PMC1003953","","10.1136/ard.49.1.7"
"2294889","Quantitative multiple sclerosis plaque assessment with magnetic resonance imaging. Its correlation with clinical parameters, evoked potentials, and intra-blood-brain barrier IgG synthesis","Baumhefner RW, Tourtellotte WW, Syndulko K, Waluch V, Ellison GW, Meyers LW, Cohen SN, Osborne M, Shapshak P.","Arch Neurol. 1990 Jan;47(1):19-26. doi: 10.1001/archneur.1990.00530010027014.","Baumhefner RW","Arch Neurol","1990","1990/01/01","","","10.1001/archneur.1990.00530010027014"
"2288659","Radiology in the diagnosis and staging of renal cell carcinoma","Zagoria RJ, Dyer RB, Wolfman NT, Hinn GC, Chen YM.","Crit Rev Diagn Imaging. 1990;31(1):81-115.","Zagoria RJ","Crit Rev Diagn Imaging","1990","1990/01/01","","",""
"2222767","An assessment of a film enhancement system for use in a radiation therapy department","Solowsky EL, Reinstein LE, Meek AG.","Med Dosim. 1990;15(3):107-12. doi: 10.1016/0958-3947(90)90046-k.","Solowsky EL","Med Dosim","1990","1990/01/01","","","10.1016/0958-3947(90)90046-k"
"2209651","Abnormal 67Ga uptake in a fibrosarcoma of the pericardium with malignant transformation","Hayashida K, Nishimura T, Kumita S, Uehara T, Imakita M.","Eur J Nucl Med. 1990;16(11):837-9. doi: 10.1007/BF00833020.","Hayashida K","Eur J Nucl Med","1990","1990/01/01","","","10.1007/BF00833020"
"2192189","[Extrapulmonary lesions of sarcoidosis]","Seki K, Sakatani M, Tachibana T.","Nihon Kyobu Shikkan Gakkai Zasshi. 1990 Jan;28(1):74-9.","Seki K","Nihon Kyobu Shikkan Gakkai Zasshi","1990","1990/01/01","","",""
"2091817","Primary malignant sacrococcygeal tumours: reasons for diagnostic delay","Myllylä V, Jalovaara P, Päivänsalo M, Kallioinen M, Tuominen H, Karttunen A.","Bildgebung. 1990;57(3-4):79-84.","Myllylä V","Bildgebung","1990","1990/01/01","","",""
"9308665","[A surgical case of mediastinal cystic lymphangioma]","Shimizu J, Watanabe Y, Tatsuzawa Y, Nagao S, Iwa T, Nonomura A, Chodo S.","Rinsho Kyobu Geka. 1989 Dec;9(6):583-6.","Shimizu J","Rinsho Kyobu Geka","1989","1989/12/01","","",""
"2477785","Instant slides of radiographs for lectures","Rothstein SG, Stewart PL.","Otolaryngol Head Neck Surg. 1989 Oct;101(4):506. doi: 10.1177/019459988910100418.","Rothstein SG","Otolaryngol Head Neck Surg","1989","1989/10/01","","","10.1177/019459988910100418"
"2681450","[A case report of thoracic duct cyst]","Adachi A, Watanabe J, Kurohiji T, Nishimura Y, Edakuni S, Kakegawa T.","Nihon Kyobu Geka Gakkai Zasshi. 1989 Aug;37(8):1586-9.","Adachi A","Nihon Kyobu Geka Gakkai Zasshi","1989","1989/08/01","","",""
"2663452","Imaging of the nontraumatic acute abdomen","Preger L, Gronner AT, Glazer H, Breyer DA, Wolfe S, Williams VL, Morgan MD, Rich PJ.","Emerg Med Clin North Am. 1989 Aug;7(3):453-96.","Preger L","Emerg Med Clin North Am","1989","1989/08/01","","",""
"2766078","Treated invasive cervical carcinoma. Utility of computed tomography in distinguishing between skeletal metastases and radiation necrosis","Yousem DM, Magid D, Scott WW Jr, Fishman EK.","Clin Imaging. 1989 Jun;13(2):147-53. doi: 10.1016/0899-7071(89)90098-3.","Yousem DM","Clin Imaging","1989","1989/06/01","","","10.1016/0899-7071(89)90098-3"
"2756080","Effects of smoking/nicotine on anxiety, heart rate, and lateralization of EEG during a stressful movie","Gilbert DG, Robinson JH, Chamberlin CL, Spielberger CD.","Psychophysiology. 1989 May;26(3):311-20. doi: 10.1111/j.1469-8986.1989.tb01924.x.","Gilbert DG","Psychophysiology","1989","1989/05/01","","","10.1111/j.1469-8986.1989.tb01924.x"
"2727288","[The importance of radiologic studies for the differentiated treatment of scoliosis]","Hehne HJ.","Radiologe. 1989 Apr;29(4):159-63.","Hehne HJ","Radiologe","1989","1989/04/01","","",""
"2920575","Chronic thromboembolic occlusion in the adult can mimic pulmonary artery agenesis","Moser KM, Olson LK, Schlusselberg M, Daily PO, Dembitsky WP.","Chest. 1989 Mar;95(3):503-8. doi: 10.1378/chest.95.3.503.","Moser KM","Chest","1989","1989/03/01","","","10.1378/chest.95.3.503"
"2912610","Imaging of degenerative disease of the cervical spine","Modic MT, Ross JS, Masaryk TJ.","Clin Orthop Relat Res. 1989 Feb;(239):109-20.","Modic MT","Clin Orthop Relat Res","1989","1989/02/01","","",""
"2727409","[A case of aortitis syndrome which presented coarctation of aorta due to intraluminal flap formation in the middle of the thoracic aorta]","Nakaji A, Ikezawa M, Kondo M, Kawakami M, Konno K, Takizawa Y, Uetsuka Y, Tanaka N, Koyanagi H.","Kokyu To Junkan. 1989 Feb;37(2):209-13.","Nakaji A","Kokyu To Junkan","1989","1989/02/01","","",""
"2756615","MR and CT imaging of perirenal amyloidosis","Sueoka BL, Kasales CJ, Harris RD, Heaney JA.","Urol Radiol. 1989;11(2):97-9. doi: 10.1007/BF02926485.","Sueoka BL","Urol Radiol","1989","1989/01/01","","","10.1007/BF02926485"
"2747900","Symptomatic spinal epidural lipomatosis without exogenous steroid intake. Report of a case with magnetic resonance imaging","Gero BT, Chynn KY.","Neuroradiology. 1989;31(2):190-2. doi: 10.1007/BF00698854.","Gero BT","Neuroradiology","1989","1989/01/01","","","10.1007/BF00698854"
"2743678","[Size of the corpus callosum in normal subjects and patients with Alzheimer's disease--magnetic resonance imaging study]","Yoshii F, Duara R.","Rinsho Shinkeigaku. 1989 Jan;29(1):1-7.","Yoshii F","Rinsho Shinkeigaku","1989","1989/01/01","","",""
"2647936","Spina bifida occulta: early clinical and radiographic diagnosis","Horton D, Barnes P, Pendleton BD, Pollay M.","J Okla State Med Assoc. 1989 Jan;82(1):15-9.","Horton D","J Okla State Med Assoc","1989","1989/01/01","","",""
"3203996","Hardcopy recordings of analog and digital images","Lee KR, Anderson WF Jr, Wetzel LH.","Invest Radiol. 1988 Dec;23(12):933-9. doi: 10.1097/00004424-198812000-00011.","Lee KR","Invest Radiol","1988","1988/12/01","","","10.1097/00004424-198812000-00011"
"3051100","The painful shoulder","Rogers LF, Hendrix RW.","Radiol Clin North Am. 1988 Nov;26(6):1359-71.","Rogers LF","Radiol Clin North Am","1988","1988/11/01","","",""
"2845469","Pigmented villonodular synovitis. Diagnosis and differential diagnosis","Goldman AB, DiCarlo EF.","Radiol Clin North Am. 1988 Nov;26(6):1327-47.","Goldman AB","Radiol Clin North Am","1988","1988/11/01","","",""
"3246898","PACS in practice: the status of the PACS project at the St. Radboud University Hospital. Part A: Introduction and the picture system","van Erning LJ, Thijssen MA, Karssemeijer N, Guijt W.","Med Inform (Lond). 1988 Oct-Dec;13(4):255-64. doi: 10.3109/14639238809012088.","van Erning LJ","Med Inform (Lond)","1988","1988/10/01","","","10.3109/14639238809012088"
"3172505","[Early diagnosis of metastatic brain tumor]","Nishimoto A, Furuta T.","Gan No Rinsho. 1988 Aug;34(10):1484-90.","Nishimoto A","Gan No Rinsho","1988","1988/08/01","","",""
"2846133","The diagnosis of sarcoidosis","Jordan DR, Anderson RL, Nerad JA, Scrafford DB.","Can J Ophthalmol. 1988 Aug;23(5):203-7.","Jordan DR","Can J Ophthalmol","1988","1988/08/01","","",""
"3391947","Gas chromatographic determination of monoethylene glycol and diethylene glycol in chocolate packaged in regenerated cellulose film","Castle L, Cloke HR, Startin JR, Gilbert J.","J Assoc Off Anal Chem. 1988 May-Jun;71(3):499-502.","Castle L","J Assoc Off Anal Chem","1988","1988/05/01","","",""
"3375491","[Chondrosarcoma of the bone. Differential pre- and postoperative diagnosis using magnetic resonance]","Masciocchi C, Fascetti E, Ghera S, Manili M, Santori FS, Passariello R.","Radiol Med. 1988 May;75(5):465-9.","Masciocchi C","Radiol Med","1988","1988/05/01","","",""
"2832885","[Diagnostic imaging of hemangiopericytomas]","Haller J, Wittich G, Tscholakoff D, Gritzmann N, Schlappack O, Feigl U, Hajek CP.","Rofo. 1988 Mar;148(3):246-50. doi: 10.1055/s-2008-1048186.","Haller J","Rofo","1988","1988/03/01","","","10.1055/s-2008-1048186"
"2962725","Special radiographic techniques in the evaluation of arthritic disease","Oloff-Solomon J, Solomon MA.","Clin Podiatr Med Surg. 1988 Jan;5(1):25-36.","Oloff-Solomon J","Clin Podiatr Med Surg","1988","1988/01/01","","",""
"3679929","Integration of magnetic resonance imaging into radiation therapy treatment planning: I. Technical considerations","Fraass BA, McShan DL, Diaz RF, Ten Haken RK, Aisen A, Gebarski S, Glazer G, Lichter AS.","Int J Radiat Oncol Biol Phys. 1987 Dec;13(12):1897-908. doi: 10.1016/0360-3016(87)90358-0.","Fraass BA","Int J Radiat Oncol Biol Phys","1987","1987/12/01","","","10.1016/0360-3016(87)90358-0"
"3601386","Diagnostic imaging of Waldeyer's ring","Bershof JF, Sweeney JP, Jafek BW.","Otolaryngol Clin North Am. 1987 May;20(2):229-34.","Bershof JF","Otolaryngol Clin North Am","1987","1987/05/01","","",""
"3029824","[Value of magnetic resonance tomography prior to surgery and irradiation of peripheral soft tissue tumors]","Bohndorf K, Reiser M, Friedmann G, Ghussen F, Holzmüller W, Steinbrich W, Beyer D.","Rofo. 1987 Feb;146(2):130-6. doi: 10.1055/s-2008-1048458.","Bohndorf K","Rofo","1987","1987/02/01","","","10.1055/s-2008-1048458"
"18244047","Oscillating intensity display of soft tissue lesions in MRI","Herrmann A, Levin DN, Beck RN.","IEEE Trans Med Imaging. 1987;6(4):370-3. doi: 10.1109/TMI.1987.4307856.","Herrmann A","IEEE Trans Med Imaging","1987","1987/01/01","","","10.1109/TMI.1987.4307856"
"3628531","Hemispheric lateralization of emotions: absence of electrophysiological arguments","Collet L, Duclaux R.","Physiol Behav. 1987;40(2):215-20. doi: 10.1016/0031-9384(87)90210-1.","Collet L","Physiol Behav","1987","1987/01/01","","","10.1016/0031-9384(87)90210-1"
"3592451","[Value of quantitative EEG and EEG mapping in medicine]","Etévenon P, Péron-Magnan P, Gueguen B, Ghanem M, Gaches J, Deniker P.","Ann Med Interne (Paris). 1987;138(1):13-8.","Etévenon P","Ann Med Interne (Paris)","1987","1987/01/01","","",""
"3438439","Alexithymia and the split brain. V. EEG alpha-band interhemispheric coherence analysis","TenHouten WD, Walter DO, Hoppe KD, Bogen JE.","Psychother Psychosom. 1987;47(1):1-10. doi: 10.1159/000287991.","TenHouten WD","Psychother Psychosom","1987","1987/01/01","","","10.1159/000287991"
"3323756","MRI CT, and plain film appearance of anterior spina bifida","Duffrin H, Auer R, Moolsintong P, Srivisal S, McNamara J, Zukowski E, Reh T.","Magn Reson Imaging. 1987;5(6):499-503. doi: 10.1016/0730-725x(87)90385-7.","Duffrin H","Magn Reson Imaging","1987","1987/01/01","","","10.1016/0730-725x(87)90385-7"
"3612911","Chest masses in children: the plain film revisited","Smergel EM, Wolfson BJ.","J Thorac Imaging. 1986 Oct;1(4):59-69. doi: 10.1097/00005382-198610000-00012.","Smergel EM","J Thorac Imaging","1986","1986/10/01","","","10.1097/00005382-198610000-00012"
"3755210","A computer simulation of nuclear magnetic resonance imaging","Summers RM, Axel L, Israel S.","Magn Reson Med. 1986 Jun;3(3):363-76. doi: 10.1002/mrm.1910030302.","Summers RM","Magn Reson Med","1986","1986/06/01","","","10.1002/mrm.1910030302"
"10276402","Buyers guide and market analysis--anesthesia and oxygen equipment; blood flowmeters; blood pressure instruments; cardiac output meters; ECG-EEG-EMG-ENG; image intensifiers, film and accessories; nuclear medicine, radiation therapy; pacemakers; patient management (private practice)","","Med Electron. 1986 Apr;17(2):99-208.","","Med Electron","1986","1986/03/11","","",""
"3944215","Cerebral protein synthesis during long-term recovery from severe hypoglycemia","Kiessling M, Auer RN, Kleihues P, Siesjö BK.","J Cereb Blood Flow Metab. 1986 Feb;6(1):42-51. doi: 10.1038/jcbfm.1986.6.","Kiessling M","J Cereb Blood Flow Metab","1986","1986/02/01","","","10.1038/jcbfm.1986.6"
"2980462","Carotid bifurcation imaging model for more accurately comparing imaging techniques","Zinreich SJ, Wang H, Epstein JI, Kim WS, Brem H, Anderson JH, Ahn HS, Rosenbaum AE.","Acta Radiol Suppl. 1986;369:24-8.","Zinreich SJ","Acta Radiol Suppl","1986","1986/01/01","","",""
"3909752","Aortocervical angiography with high and low osmolality ionic contrast media. A clinical investigation of metrizoate and ioxaglate","Nilsson PE, Aspelin P, Elmquist D.","Acta Radiol Diagn (Stockh). 1985 Nov-Dec;26(6):731-8. doi: 10.1177/028418518502600618.","Nilsson PE","Acta Radiol Diagn (Stockh)","1985","1985/11/01","","","10.1177/028418518502600618"
"6478137","Guidelines for cervical myelography: lumbar versus cervical puncture technique","Teasdale E, Macpherson P.","Br J Radiol. 1984 Sep;57(682):789-93. doi: 10.1259/0007-1285-57-681-789.","Teasdale E","Br J Radiol","1984","1984/09/01","","","10.1259/0007-1285-57-681-789"
"6174300","The contribution of the cortical layers to the generation of the EEG: field potential and current source density analyses in the rabbit's visual cortex","Rappelsberger P, Pockberger H, Petsche H.","Electroencephalogr Clin Neurophysiol. 1982 Mar;53(3):254-69. doi: 10.1016/0013-4694(82)90083-9.","Rappelsberger P","Electroencephalogr Clin Neurophysiol","1982","1982/03/01","","","10.1016/0013-4694(82)90083-9"
